uid,facilityInternal,agencyInternal,agencyFullNameInternal,stateInternal,company,canonicalFacilityId,created,hidden_override,notes,googlePlaceName,address,longitude,latitude,county,googlePlaceId,state
65be7162ed4b8f,MI_DOC-Detroit Re-Entry Center (PRF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:13.834Z,false,,Detroit Reentry Center,"17600 Ryan Rd, Detroit, MI 48212, United States",-83.060677,42.4237514,Wayne County,ChIJYaVUevTRJIgRvUHkIUX8yAM,MI
5298b48b3c9db4,MI_DOC-E. C. Brooks Correctional (LRF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:18.505Z,false,,Ernest Brooks Correctional Facility,"2500 Sheridan Dr, Muskegon, MI 49444, United States",-86.17989759999999,43.2103421,Muskegon County,ChIJLyTwfXR8GYgRwNudDkKBdQQ,MI
d254fa7ee8943c,MI_DOC-Egeler Reception and Guidance (RGC),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:22.998Z,false,,Charles Egeler Reception & Guidance Center,"3855 Cooper St, Jackson, MI 49201, United States",-84.391025,42.3000608,Jackson County,ChIJ_afxHvwuPYgRswfpfiNftKU,MI
578575c7ba9e4b,MI_DOC-G. Harrison Corr. North (ARF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:27.537Z,false,,,,,,,,MI
3cb5f8ad29fa9a,MI_DOC-G. Harrison Corr. South (ARF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:32.363Z,false,,,,,,,,MI
154fbe6f1ab6b3,MI_DOC-G. R. Cotton Correctional (JCF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:37.560Z,false,,Cotton Correctional Facility,"3500 N Elm Ave, Jackson, MI 49201, United States",-84.38753059999999,42.2883549,Jackson County,ChIJNbFX6hovPYgReyMwdyzk_h8,MI
8bfbf98fa1c424,MI_DOC-Ionia Maximum Correctional (ICF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:42.669Z,false,,Ionia Correctional Facility,"1576 Bluewater Hwy, Ionia, MI 48846, United States",-85.10104170000001,42.9837145,Ionia County,ChIJhW8NH1B7GIgRK5S-mKnLyaU,MI
a0624eddce8c39,MI_DOC-Kinross Correctional 1 (KCF) Old,Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:47.629Z,false,,,,,,,,MI
fe33e68d1f5b32,MI_DOC-Kinross Correctional 2 (KCF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:52.573Z,false,,,,,,,,MI
ee89526bc6461d,MI_DOC-Kinross Correctional K - Unit,Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:53:57.432Z,false,,Hiawatha Correctional Facility,"4533 Industrial Park Dr, Kincheloe, MI 49788, United States",-84.4488659,46.2580509,Chippewa County,ChIJg5vJOZgRNk0RLKSKpLevvTE,MI
b6d11e5d51c3d7,MI_DOC-Lakeland Correctional (LCF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:02.558Z,false,,Lakeland Correctional Facility,"141 1st St, Coldwater, MI 49036, United States",-84.99424499999999,41.9650151,Branch County,ChIJvwPQNITLF4gRUGpSj5qhGrc,MI
609a5503c0167c,MI_DOC-Macomb Correctional (MRF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:07.742Z,false,,Macomb Correctional Facility,"34625 26 Mile Rd, Lenox, MI 48048, United States",-82.7625857,42.7233962,Macomb County,ChIJ4wFrWSMaJYgRtu2AWUwxo2o,MI
ef92588ce565e4,MI_DOC-Marquette Branch Prison (MBP),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:13.130Z,false,,Marquette Branch Prison,"1960 US-41, Marquette, MI 49855, United States",-87.3826727,46.5113253,Marquette County,ChIJFWDEF0IgTk0RDzhh9K11JVY,MI
f13c2af6725fcb,MI_DOC-Michigan Reformatory (RMI),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:18.371Z,false,,Michigan Reformatory,"1342 W Main St, Ionia, MI 48846, United States",-85.09384330000002,42.9763345,Ionia County,ChIJh7BgdEd7GIgRZu71lzHdifg,MI
a05f5f0a4f7bba,MI_DOC-Muskegon Correctional (MCF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:23.806Z,false,,Muskegon Correctional Facility,"2400 S Sheridan Dr, Muskegon, MI 49442, United States",-86.179571,43.2104801,Muskegon County,ChIJtZOfvHJ8GYgRYc9v-4XSrXk,MI
3eda87d591de5d,MI_DOC-Newberry Correctional (NCF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:29.064Z,false,,Newberry Correctional Facility,"13747 Co Rd 428, Newberry, MI 49868, United States",-85.5076344,46.32984829999999,Luce County,ChIJ09TvdQpxSU0RJJqvatXq_wc,MI
60559a18f07c59,MI_DOC-Oaks Correctional (ECF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:34.249Z,false,,Oaks Correctional Facility,"1500 Caberfae Hwy, Manistee, MI 49660, United States",-86.2705732,44.2457304,Manistee County,ChIJT0Yw2b8pHIgRm-zIZk_Hgb0,MI
baff3e6ad54055,MI_DOC-Ojibway Correctional (OCF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:39.667Z,false,,Ojibway Correctional Facility,"N 5705 Ojibway Road, Marenisco, MI 49947, United States",-89.7064108,46.305491,Gogebic County,ChIJfdi3AroSVk0Rukj9MVp0Rjw,MI
843798cd9fab10,MI_DOC-Parnall Correctional (SMT),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:44.899Z,false,,Parnall Correctional Facility,"1780 E Parnall Rd, Jackson, MI 49201, United States",-84.3907741,42.2922093,Jackson County,ChIJjQEQBwQvPYgRp68HsuVNb-4,MI
f7c6dc23378665,MI_DOC-Pugsley Correctional (MPF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:50.153Z,false,,Michigan Department of Corrections,"206 E Michigan Ave, Lansing, MI 48933, United States",-84.5503487,42.7331933,Ingham County,ChIJPyAt7djBIogRrOh1L5CIjPE,MI
c6633155808e83,MI_DOC-R. A. Handlon Correctional (MTU),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:54:55.426Z,false,,Richard A. Handlon Correctional Facility,"1728 Bluewater Hwy, Ionia, MI 48846, United States",-85.1060505,42.98248,Ionia County,ChIJ8aakz0x7GIgRP-_KbuzpkBc,MI
7119402b6e81c6,MI_DOC-Ryan Correctional (RRF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:00.619Z,false,,Detroit Reentry Center,"17600 Ryan Rd, Detroit, MI 48212, United States",-83.060677,42.4237514,Wayne County,ChIJYaVUevTRJIgRvUHkIUX8yAM,MI
656a7b934fad5b,MI_DOC-Saginaw Correctional (SRF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:06.130Z,false,,Saginaw Correctional Facility,"9625 Pierce Rd, Freeland, MI 48623, United States",-84.10345699999999,43.5071074,Saginaw County,ChIJZ_tsr3bQI4gR-j1LKrVsMbg,MI
845a83728fb162,MI_DOC-Special Alt. Incarceration (SAI),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:11.086Z,false,,Cassidy Lake Special Alternative Incarceration Facility,"18901 Waterloo Rd, Chelsea, MI 48118, United States",-84.07518759999999,42.35007090000001,Washtenaw County,ChIJs7JSq6TNPIgRNtofH56S9l8,MI
7c0a9d37b1f72a,MI_DOC-St. Louis Correctional (SLF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:16.161Z,false,,St Louis Correctional Facility (SLF),"8585 N Croswell Rd, St. Louis, MI 48880, United States",-84.59264960000002,43.4120876,Gratiot County,ChIJLQtMqRU-IogRtf6TRF2fZ3o,MI
f31bee54dd5653,MI_DOC-Thumb Correctional (TCF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:21.679Z,false,,"Thumb Correctional Facility, Warden David Bergh","3225 John Conley Dr, Lapeer, MI 48446, United States",-83.3484438,43.0352268,Lapeer County,ChIJeY0qPsdjJIgRhUE90ZLZyig,MI
532af53797abe6,MI_DOC-West Shoreline Correctional (MTF),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:26.791Z,false,,Mtf W. Shoreline Correctional Facility,"2500 S Sheridan Dr, Muskegon, MI 49444, United States",-86.1797716,43.2098903,Muskegon County,ChIJg2myhXR8GYgROdGMqPWdkKc,MI
43aac4804036c2,MI_DOC-Wm's Huron Valley Corr East (WHV),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:31.701Z,false,,Women's Huron Valley Correctional Facility,"3201 Bemis Rd, Ypsilanti, MI 48197, United States",-83.6940059,42.1722571,Washtenaw County,ChIJ_eBD1zmkPIgR682CNCHKorc,MI
28b042441d49da,MI_DOC-Wm's Huron Valley Corr West (WHV),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:36.669Z,false,,Women's Huron Valley Correctional Facility,"3201 Bemis Rd, Ypsilanti, MI 48197, United States",-83.6940059,42.1722571,Washtenaw County,ChIJ_eBD1zmkPIgR682CNCHKorc,MI
6b3c7a6452c45f,MI_DOC-Woodland Center Corr. (WCC),Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:41.583Z,false,,Woodland Center Correctional Facility,"9036 M-36, Whitmore Lake, MI 48189, United States",-83.7680106,42.439899,Livingston County,ChIJpzzlzHhNI4gRKbFaXR6PA7c,MI
7d2e3f8925617e,Michigan Department of Corrections,Michigan Department of Corrections,,MI,GTL,,2021-04-04T13:55:46.304Z,false,,Michigan Department of Corrections,"206 E Michigan Ave, Lansing, MI 48933, United States",-84.5503487,42.7331933,Ingham County,ChIJPyAt7djBIogRrOh1L5CIjPE,MI
a64b850d2a06d3,Oak Park MI-City Jail,,,MI,GTL,,2021-04-04T13:55:51.640Z,false,,Oak Park Public Safety Department,"13800 Oak Park Blvd, Oak Park, MI 48237, United States",-83.18383879999999,42.466499,Oakland County,ChIJEb1yjN_IJIgRvQwallsAkqs,MI
cdfc14e104214a,Allegany County NY-County Jail,,,NY,GTL,,2021-04-04T13:54:10.964Z,false,,Allegany County Jail,"4884 NY-19, Belmont, NY 14813, United States",-78.01677389999999,42.2126508,Allegany County,ChIJlw8wPTAf0okRnEq4h-8iueE,NY
27bc0fb3ac957a,Broome County NY-County Jail,Broome County NY-County Jail,,NY,GTL,,2021-04-04T13:54:14.747Z,false,,Broome County Sheriff's Office,"155 Lt Vanwinkle Dr, Binghamton, NY 13905, United States",-75.9167679,42.1323993,Broome County,ChIJhzbycuzv2okR3ZKLTuU4Q94,NY
62f5b6843948bc,Broome County NY-County Jail (old),Broome County NY-County Jail,,NY,GTL,,2021-04-04T13:54:18.951Z,false,,Broome County Sheriff's Office,"155 Lt Vanwinkle Dr, Binghamton, NY 13905, United States",-75.9167679,42.1323993,Broome County,ChIJhzbycuzv2okR3ZKLTuU4Q94,NY
7669aebe68cac8,Cattaraugus County NY-County Jail,,,NY,GTL,,2021-04-04T13:54:23.244Z,false,,Cattaraugus County Jail,"301 Court St, Little Valley, NY 14755, United States",-78.8002522,42.2521375,Cattaraugus County,ChIJPzqm1siN0okRpPlQUt-KsJg,NY
6331fc2c03aea1,Cayuga County NY-County Jail,,,NY,GTL,,2021-04-04T13:54:26.813Z,false,,Cayuga County Jail,"7445 County House Rd, Auburn, NY 13021, United States",-76.5434968,42.9798136,Cayuga County,ChIJ4Q1Wal-r0IkRMAgIH36yZDk,NY
2a37856f604e5f,Chautauqua County NY-County Jail,,,NY,GTL,,2021-04-04T13:54:30.928Z,false,,Chautauqua County Jail,"15 E Chautauqua St, Mayville, NY 14757, United States",-79.50360189999999,42.2545119,Chautauqua County,ChIJyV4pWkVOLYgRLoCAzw4--hE,NY
ec2182f2006767,Chemung County NY-Jail,,,NY,GTL,,2021-04-04T13:54:34.295Z,false,,Chemung County Jail,"211 William St, Elmira, NY 14901, United States",-76.8014061,42.0913022,Chemung County,ChIJVSDfmjcV0IkR-YfZX7cGAwk,NY
b9b9e56d998362,Chenango County NY-County Jail,Chenango County NY-County Jail,,NY,GTL,,2021-04-04T13:54:37.914Z,false,,Chenango County Jail,"279 County Rd 46, Norwich, NY 13815, United States",-75.5389563,42.5070597,Chenango County,ChIJtdrwgF6324kRBqRhFD04GuI,NY
fd492cbfadff12,Chenango County NY-County Jail (old),Chenango County NY-County Jail,,NY,GTL,,2021-04-04T13:54:41.265Z,false,,,,,,,,NY
78c9a9ea748250,Clinton County NY-County Jail,,,NY,GTL,,2021-04-04T13:54:45.506Z,false,,Clinton County Sheriff,"25 McCarthy Dr, Plattsburgh, NY 12901, United States",-73.46715929999999,44.7202267,Clinton County,ChIJyYPB-u44ykwRitfuKffCiUw,NY
997df55529cc55,Columbia County NY-County Jail,,,NY,GTL,,2021-04-04T13:54:48.866Z,false,,Columbia County Jail,"85 Industrial Tract, Hudson, NY 12534, United States",-73.75578399999999,42.2492045,Columbia County,ChIJTQkZWASU3YkRhUNXn67k6fs,NY
4bc18d88fb7d43,Cortland County NY-County Jail,Cortland County NY-County Jail,,NY,GTL,,2021-04-04T13:54:52.734Z,false,,Cortland County Jail,"54 Greenbush St, Cortland, NY 13045, United States",-76.17578999999999,42.5985804,Cortland County,ChIJRbR14IZr2okRyqVREvqA0Vk,NY
af57f4d9debc98,Cortland County NY-County Jail (old),Cortland County NY-County Jail,,NY,GTL,,2021-04-04T13:54:56.183Z,false,,Cortland County Jail,"54 Greenbush St, Cortland, NY 13045, United States",-76.17578999999999,42.5985804,Cortland County,ChIJRbR14IZr2okRyqVREvqA0Vk,NY
65c2e78b2e23d1,Delaware County NY-County Jail,,,NY,GTL,,2021-04-04T13:55:00.410Z,false,,DELAWARE COUNTY JAIL,"280 Phoebe Ln, Delhi, NY 13753, United States",-74.9112459,42.2918514,Delaware County,ChIJYfPH76h53IkRjhNXT3Hs8ko,NY
40d667cfc65221,Dutchess County NY-County Jail,,,NY,GTL,,2021-04-04T13:55:03.832Z,false,,Dutchess County Jail,"150 N Hamilton St, Poughkeepsie, NY 12601, United States",-73.92067759999999,41.7109546,Dutchess County,ChIJgzvaNBI-3YkRpPRlLTdwfv8,NY
4c815ef78e48e7,Essex County NY-County Jail,,,NY,GTL,,2021-04-04T13:55:07.298Z,false,,Essex County Jail,"702 Stowersville Rd, Lewis, NY 12950, United States",-73.53643029999999,44.2823562,Essex County,ChIJZ6RYcQeNykwRjV1kyH11BzE,NY
b51373b23903dd,Federal Bureau of Prisons NY-Brooklyn MDC,,,NY,GTL,,2021-04-04T13:55:10.554Z,false,,MDC Brooklyn,"80 29th St, Brooklyn, NY 11232, United States",-74.0037882,40.659867,Kings County,ChIJv3YvkupawokRFJ6L6PLQtx4,NY
cad66e84072882,Federal Bureau of Prisons NY-New York MCC,,,NY,GTL,,2021-04-04T13:55:12.242Z,false,,Metropolitan Correctional Center,"150 Park Row, New York, NY 10007, United States",-74.001505,40.71312940000001,New York County,ChIJNcdH_iNawokRwblTY2JAuR0,NY
a4e4935294a1b7,Federal Bureau of Prisons NY-Otisville FCI,,,NY,GTL,,2021-04-04T13:55:13.990Z,false,,Federal Correctional Institution,"2 Mile Drive, Otisville, NY 10963, United States",-74.52749419999999,41.4955596,Orange County,ChIJvZBZ7eg0w4kRy9Dv7HshY9Q,NY
53363ee540c6f7,Federal Bureau of Prisons NY-Ray Brook FCI,Federal Bureau of Prisons NY-Ray Brook FCI,,NY,GTL,,2021-04-04T13:55:15.792Z,false,,Federal Correctional Institute,"128 Ray Brook Rd, Ray Brook, NY 12977, United States",-74.0933226,44.2905594,Essex County,ChIJn-uH7H4cy0wRCk73SLoNZKY,NY
92cb77765aafd4,USN_CA-USMC Miramar NAVCONBRIG,Federal Bureau of Prisons NY-Ray Brook FCI,,NY,GTL,,2021-04-04T13:55:17.320Z,false,,Naval Consolidated Brig Miramar,"San Diego, CA 92145, United States",-117.1519348,32.8799787,San Diego County,ChIJbQmNOEr_24ARJiqTPOCyLLI,NY
fefa03e2a7107d,USN_HI-USN Pearl Harbor Brig,Federal Bureau of Prisons NY-Ray Brook FCI,,NY,GTL,,2021-04-04T13:55:19.575Z,false,,John F. Kennedy International Airport,"Queens, NY 11430, United States",-73.77813909999999,40.6413111,Queens County,ChIJR0lA1VBmwokR8BGfSBOyT-w,NY
51faae84cdffcd,Franklin County NY-County Jail,Franklin County NY-County Jail,,NY,GTL,,2021-04-04T13:55:22.307Z,false,,Franklin Correctional Facility,"62 Bare Hill Rd, Malone, NY 12953, United States",-74.3156987,44.86947809999999,Franklin County,ChIJHbcomDDyy0wRWoeI9JX3wyI,NY
652ec8c6379f5f,Fulton County NY-County Jail,,,NY,GTL,,2021-04-04T13:55:30.074Z,false,,Fulton County Correctional,"2710 NY-29, Johnstown, NY 12095, United States",-74.3497568,43.0186472,Fulton County,ChIJ5RS6pC3z3okRO2_aTOoXeJI,NY
2348bb15d11001,GEO Group NY-Queens Detention Facility,,,NY,GTL,,2021-04-04T13:55:33.925Z,false,,Queens Detention Facility,"18222 150th Ave, Jamaica, NY 11413, United States",-73.7650051,40.6568888,Queens County,ChIJo8aseJFmwokRd1HvktibyVU,NY
dca3a5addbd0cc,Genesee County NY-County Jail,,,NY,GTL,,2021-04-04T13:55:37.625Z,false,,Genesee County Jail,"14 W Main St, Batavia, NY 14020, United States",-78.1882574,42.99859499999999,Genesee County,ChIJG8dIqW_u04kR3cFfhPpNpnU,NY
a59a5e3e7f1698,Greene County NY-County Jail,,,NY,GTL,,2021-04-04T13:55:41.491Z,false,,NYSDOC Greene Correctional Facility,"165 Plank Rd, Coxsackie, NY 12051, United States",-73.8259582,42.3478469,Greene County,ChIJ87uuI6Lq3YkRsZggYSsuGdo,NY
0e3613ffc23209,Herkimer County NY-County Jail,,,NY,GTL,,2021-04-04T13:55:45.606Z,false,,Herkimer County Correctional,"320 N Washington St, Herkimer, NY 13350, United States",-74.9881647,43.0295467,Herkimer County,ChIJhWPylaZM2YkRtZeTXO0Hdp4,NY
8c20eeaa86d806,Jefferson County NY-County Jail,,,NY,GTL,,2021-04-04T13:55:48.951Z,false,,Jefferson County Jail,"753 Waterman Dr, Watertown, NY 13601, United States",-75.9277097,43.9727741,Jefferson County,ChIJwccdG9xv2IkRAEC7CaZGEgU,NY
1597924ffe6324,Lewis County NY-County Jail (LCO),,,NY,GTL,,2021-04-04T13:55:52.521Z,false,,Lewis County Jail,"5252 Outer Stowe St, Lowville, NY 13367, United States",-75.5009355,43.7789747,Lewis County,ChIJtd2eXMWS2IkR5baUSA0K7fU,NY
175675230d14d5,Livingston County NY-County Jail,,,NY,GTL,,2021-04-04T13:55:55.849Z,false,,Livingston County Jail,"4 Court St, Geneseo, NY 14454, United States",-77.8159132,42.8017191,Livingston County,ChIJ4fgdSSJn0YkRXEAd0Ow03jw,NY
47a8d47abed403,Madison County NY-County Jail,Madison County NY-County Jail,,NY,GTL,,2021-04-04T13:55:59.068Z,false,,Madison County Sheriff,"138 N Court St # 7, Wampsville, NY 13163, United States",-75.70613209999999,43.0803527,Madison County,ChIJS3ZBZtN32YkREYt1Yjx2XBk,NY
998ba02d1cb157,Madison County NY-County Jail (old),Madison County NY-County Jail,,NY,GTL,,2021-04-04T13:56:02.376Z,false,,Madison County Jail,"138 N Court St, Wampsville, NY 13163, United States",-75.7058009,43.0803853,Madison County,ChIJD3hBZtN32YkRTgDRNIiiRN0,NY
215d96a99c21c5,Montgomery County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:05.904Z,false,,Montgomery County Jail,"200 Clark Dr, Fultonville, NY 12072, United States",-74.331609,42.9337817,Montgomery County,ChIJxc6SzdVh3okRfawF2LLkdXI,NY
3413cebf48bd1c,Nassau County NY-Correctional Center,,,NY,GTL,,2021-04-04T13:56:09.517Z,false,,Nassau County Correctional Center,"100 Carman Ave, East Meadow, NY 11554, United States",-73.5527037,40.7351511,Nassau County,ChIJIaDpGaqAwokR4K5zGW96lqU,NY
bfa0d5f7f62d25,Niagara County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:12.959Z,false,,Niagara County Jail,"5526 Niagara Street Ext, Lockport, NY 14095, United States",-78.73681789999999,43.1802771,Niagara County,ChIJK3I4y5l-04kRlUnPh2Pq_zQ,NY
9509a4efe84942,Oneida County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:16.221Z,false,,Oneida County Correctional Office,"6075 Judd Rd, Oriskany, NY 13424, United States",-75.37681080000002,43.1559278,Oneida County,ChIJrXPcci0V2YkRDRUivuXIhPQ,NY
67f48e1035934b,Orange County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:19.519Z,false,,Orange County Correctional Facility,"110 Wells Farm Rd, Goshen, NY 10924, United States",-74.3594951,41.4048799,Orange County,ChIJKxm7Xy4sw4kRzek0E5O7JqY,NY
71dcddacf7ebb8,Oswego County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:22.699Z,false,,Oswego County Correctional,"39 Churchill Rd, Oswego, NY 13126, United States",-76.4803543,43.4320983,Oswego County,ChIJ83fntbli14kRlvYM_UEyyVo,NY
dc8015ebcaf925,Otsego County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:25.918Z,false,,Otsego County Jail,"172 County Hwy 33 W, Cooperstown, NY 13326, United States",-74.94976380000001,42.6522298,Otsego County,ChIJU9cMHsIH3IkR2iCLD3CsFn4,NY
dd5725fe1836a2,Putnam County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:29.121Z,false,,Putnam County Correctional Facility,"3 County Center, Carmel Hamlet, NY 10512, United States",-73.67659760000001,41.4251177,Putnam County,ChIJeUgPX5hN3YkR4x0bnVO1UOo,NY
9673a225e0cf4b,Rensselaer County NY-County Jail,Rensselaer County NY-County Jail,,NY,GTL,,2021-04-04T13:56:32.554Z,false,,Rensselaer County Sheriff,"4000 Main St, Troy, NY 12180, United States",-73.7005691,42.709114,Rensselaer County,ChIJPxXhWN8O3okR0PqcLB7q4-s,NY
ded390d681fdcc,Rensselaer County NY-County Jail (old),Rensselaer County NY-County Jail,,NY,GTL,,2021-04-04T13:56:36.424Z,false,,Rensselaer County Sheriff,"4000 Main St, Troy, NY 12180, United States",-73.7005691,42.709114,Rensselaer County,ChIJPxXhWN8O3okR0PqcLB7q4-s,NY
f1685c80c6d4dc,Rockland County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:40.276Z,false,,Rockland County Corrections Division,"53 New Hempstead Rd, New City, NY 10956, United States",-73.99371119999999,41.1465397,Rockland County,ChIJwy_Uqf3CwokRV4UjkNSKNNo,NY
bbfd5a0d496c86,Saratoga County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:43.909Z,false,,Saratoga County Correctional Facility,"6010 County Farm Rd, Ballston Spa, NY 12020, United States",-73.8742884,43.0201508,Saratoga County,ChIJI_O6rM1A3okRj45pix4gGrQ,NY
e55aad50ffb3fa,Schenectady County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:47.191Z,false,,Schenectady County Jail,"320 Veeder Ave, Schenectady, NY 12307, United States",-73.9399962,42.8099415,Schenectady County,ChIJN0yZMwFu3okRp-LVRZH33tM,NY
b43266d3e246ea,Schoharie County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:50.292Z,false,,Schoharie County Jail,"157 Depot Ln, Schoharie, NY 12157, United States",-74.3089377,42.6722931,Schoharie County,ChIJU4GaFSoq3IkREGKmt7Sde9U,NY
2c0c2ea6d52b45,Schuyler County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:53.632Z,false,,Schuyler County Sheriff's Office,"106 10th St, Watkins Glen, NY 14891, United States",-76.8705473,42.3766269,Schuyler County,ChIJM3vkolVe0IkRR2ZquReaOnw,NY
5c7b5e96c1d0b1,Seneca County NY-County Jail,,,NY,GTL,,2021-04-04T13:56:56.999Z,false,,Seneca County Sheriff Department,"6150 NY-96, Romulus, NY 14541, United States",-76.82833699999999,42.7197248,Seneca County,ChIJZ151mC2T0IkRFx5M-z-5jr0,NY
c992676f11d8e9,St. Lawrence County NY-County Jail,,,NY,GTL,,2021-04-04T13:57:00.903Z,false,,St. Lawrence County Correctional Facility,"17 Commerce Ln, Canton, NY 13617, United States",-75.18164060000001,44.5883407,St. Lawrence County,ChIJhw7K64z2zEwRM0vj1m6ix0M,NY
39e274adb73b1a,Steuben County NY-County Jail,Steuben County NY-County Jail,,NY,GTL,,2021-04-04T13:57:04.301Z,false,,Steuben County Sheriff's Office,"7007 Rumsey St, Bath, NY 14810, United States",-77.29532090000001,42.3495372,Steuben County,ChIJ4XN3AH6u0YkRn9VP-Iy5Z54,NY
714414bfd54f85,Tioga County NY-County Jail,,,NY,GTL,,2021-04-04T13:57:11.291Z,false,,Tioga County Jail,"103 Corporate Dr, Owego, NY 13827, United States",-76.26627429999999,42.14176,Tioga County,ChIJI_lzrJyQ2okRbpAs0m7HkLE,NY
7c4f292fea0f91,Tompkins County NY-County Jail,Tompkins County NY-County Jail,,NY,GTL,,2021-04-04T13:57:14.680Z,false,,Tompkins County Public Safety,"779 Warren Rd, Ithaca, NY 14850, United States",-76.4668825,42.49277910000001,Tompkins County,ChIJ9843spGC0IkRbQGwK2D0Rl4,NY
284f2fcd83b623,Tompkins County NY-County Jail (old),Tompkins County NY-County Jail,,NY,GTL,,2021-04-04T13:57:17.899Z,false,,Tompkins County Public Safety,"779 Warren Rd, Ithaca, NY 14850, United States",-76.4668825,42.49277910000001,Tompkins County,ChIJ9843spGC0IkRbQGwK2D0Rl4,NY
f9ac45cfc817e5,Warren County NY-County Jail,Warren County NY-County Jail,,NY,GTL,,2021-04-04T13:57:22.313Z,false,,Warren County Jail,"1400 U.S. 9, Lake George, NY 12845, United States",-73.6991734,43.3617774,Warren County,ChIJAXrHwZ3P34kRihMX9L7K1so,NY
04bd4de8021c5f,Warren County NY-County Jail (old),Warren County NY-County Jail,,NY,GTL,,2021-04-04T13:57:25.348Z,false,,Warren County Jail,"1400 U.S. 9, Lake George, NY 12845, United States",-73.6991734,43.3617774,Warren County,ChIJAXrHwZ3P34kRihMX9L7K1so,NY
68c4dcde327c53,Washington County NY-County Jail,,,NY,GTL,,2021-04-04T13:57:28.947Z,false,,Washington County Jail,"399 Broadway, Fort Edward, NY 12828, United States",-73.5890641,43.2892558,Washington County,ChIJiT4W_2PR34kRP8RVXCBkico,NY
ffe30f50556fb1,Wayne County NY-County Jail,,,NY,GTL,,2021-04-04T13:57:32.048Z,false,,Wayne County Jail,"7376 NY-31 #1000, Lyons, NY 14489, United States",-77.0319681,43.0669238,Wayne County,ChIJ48qS6kAt14kRUiAOYDFQ_0M,NY
7bb8ed70d3886d,Westchester Cnty NY-County Jail,,,NY,GTL,,2021-04-04T13:57:35.323Z,false,,Westchester County Correction,"10 Woods Rd, Valhalla, NY 10595, United States",-73.8037262,41.0783381,Westchester County,ChIJb4NdH9e_wokRPmhi9DZgYU4,NY
60962b12900391,Wyoming County NY-County Jail,,,NY,GTL,,2021-04-04T13:57:38.821Z,false,,Wyoming County Jail,"151 N Main St, Warsaw, NY 14569, United States",-78.1330728,42.7438352,Wyoming County,ChIJxZUvZCLF04kR0QQ-rJeDu0g,NY
835c5938fc086b,Yates County NY-County Jail,,,NY,GTL,,2021-04-04T13:57:42.304Z,false,,Yates County Corrections-Jail,"227 Main St, Penn Yan, NY 14527, United States",-77.05533799999999,42.6658511,Yates County,ChIJhSO1TNPl0IkRcKZTBO98fqQ,NY
fb5ac9987284c4,Alameda Cnty CA-Camp Sweeney,Alameda County CA-Juvenile Justice,,CA,GTL,,2021-04-04T13:46:28.374Z,false,,Camp Sweeney,"2600 Fairmont Dr, San Leandro, CA 94578, United States",-122.1158419,37.7126557,Alameda County,ChIJFa86at-Rj4ARHYfET2O3ekk,CA
